code,product_name,energy-kcal_100g,energy_100g,fat_100g,saturated-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,calcium_100g,iron_100g,nutrition-score-fr_100g,categories_en
852953001555,Chocolate Coconut Chips,220.0,920.0,15.0,14.0,0.0,0.0,21.0,14.0,4.0,2.0,0.0,0.0,0.01,0.0015,5.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Snacks,Fruits based foods,Dried products,Dried plant-based foods,Dried fruits,Dried coconut,Dried coconut chips,Baked-not-fried,Packaged-personal-size-snack,Single-serve-snack,Certified-vegan"
0011225549571,"Caramel butter pecan nut flavored super premium ice cream with caramel revel and pecans, caramel butter pecan",267.0,1117.0,16.67,8.89,0.0,0.067,25.56,24.44,0.0,3.33,0.2775,0.111,0.111,0.0,17.0,"Desserts,Frozen foods,Frozen desserts"
73866401694,Berry Oxidant Mix,421.0,1761.0,21.05,2.63,0.0,0.0,57.89,42.11,7.9,10.53,0.0,0.0,0.053,0.00237,1.0,Snacks
85239014707,Spring monster trail mix,464.0,1941.0,25.0,10.71,0.0,0.0,57.14,50.0,3.6,10.71,0.1775,0.071,0.071,0.00129,22.0,Snacks
681131220958,Fruit & veggies with cheese & almonds,144.0,602.0,9.63,2.67,0.0,0.011,10.7,5.88,3.7,5.35,0.295,0.118,0.134,0.00102,-6.0,Snacks
21130251087,Zero calorie sweetener with sucralose,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,"Sweeteners,Sugars"
41220548002,Sweet treats vanilla cones,325.84269662921,1363.0,19.101123595506,11.23595505618,0.0,0.028,34.831460674157,21.348314606742,1.1,5.6179775280899,0.2808988764045,0.1123595505618,0.101,0.00112,18.0,"Desserts,Frozen foods,Frozen desserts"
7411000500347,Refried Black Beans,204.0,854.0,9.73,1.33,0.0,0.0,17.7,0.88,7.1,7.96,1.03,0.412,0.027,0.00255,-7.0,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Canned foods,Legumes,Canned plant-based foods,Meals,Prepared vegetables,Canned legumes,Canned common beans,Refried beans"
853407003125,"Bold organics, turn on the flavor, spinach feta pizza",191.0,799.0,4.55,2.27,0.0,0.009,29.09,2.73,1.8,9.09,0.8875,0.355,0.136,0.00033,1.0,"Meals,Pizzas pies and quiches,Pizzas"
72830906128,Salted Sweet Cream Butter,714.0,2987.0,78.57,57.14,0.0,0.214,0.0,0.0,0.0,0.0,1.6075,0.643,0.0,0.0,25.0,"Dairies,Fats,Spreads,Spreadable fats,Animal fats,Milkfat,Dairy spread,Butters,Sweet cream butters"
79821100206,Quarter Pound Beef Patties,295.0,1234.0,25.89,9.82,1.34,0.076,0.89,0.89,0.9,16.07,0.5575,0.223,0.018,0.00161,14.0,"Meats and their products,Frozen foods,Meats,Frozen meats"
634660205057,"Wilmot farms, sharp cheddar cheese",393.0,1644.0,32.14,19.64,0.0,0.107,3.57,0.0,0.0,25.0,1.6075,0.643,0.714,0.0,16.0,"Dairies,Fermented foods,Fermented milk products,Cheeses"
38259112847,Maraschino cherries,167.0,699.0,0.0,0.0,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Baking-decorations
863699000160,"Dark chocolate almond collagen fuel bar, dark chocolate almond",417.0,1745.0,25.0,4.17,0.0,0.031,29.17,6.25,6.2,31.25,0.47,0.188,0.146,0.00417,6.0,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies"
74880030013,Sauce Mix,550.0,2301.0,35.0,20.0,0.0,0.0,40.0,10.0,5.0,5.0,10.25,4.1,0.05,0.0,23.0,"Condiments,Groceries"
70221007201,Milka chocolate bar oreo 1x1.44 oz,561.0,2347.0,34.15,19.51,0.0,0.012,58.54,48.78,2.4,4.88,0.5175,0.207,0.195,0.0022,27.0,"Snacks,Sweet snacks,Confectioneries"
7203614118,Yellow cling diced peaches,28.0,117.0,0.0,0.0,0.0,0.0,6.48,5.56,0.9,0.0,0.0,0.0,0.0,0.0,0.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Canned foods,Canned plant-based foods,Fruits based foods,Canned fruits"
38000327544,"Toaster pastries, frosted brown sugar cinnamon",420.0,1757.0,14.0,5.0,0.0,0.0,70.0,30.0,2.0,4.0,0.865,0.346,0.2,0.0036,16.0,"Snacks,Sweet snacks,Biscuits and cakes,Sweet pies,Pastries,Pies"
72900001494,"Tulip, pink salmon",143.0,598.0,7.94,1.59,0.0,0.063,0.0,0.0,0.0,19.05,1.0725,0.429,0.159,0.00057,1.0,"Seafood,Canned foods"
41260368226,Mustache lollipop,321.0,1343.0,0.0,0.0,0.0,0.0,82.14,75.0,0.0,0.0,0.045,0.018,0.0,0.0,14.0,"Snacks,Sweet snacks,Confectioneries"
0018053191729,Carrot And Ginger Bisque,86.0,360.0,4.49,3.27,0.0,0.008,11.43,4.08,1.2,1.22,0.46,0.184,0.033,0.00059,4.0,"Meals,Soups"
680596337591,Marinara Sauce,40.0,167.0,2.2,0.0,0.0,0.0,4.41,2.65,0.9,0.88,0.6825,0.273,0.018,0.00032,-2.0,"Condiments,Sauces,Tomato sauces,Groceries"
0010995007946,Sweet delish! tasty gold mini,408.45070422535,1709.0,16.901408450704,6.3380281690141,0.0,0.028,61.971830985915,46.478873239437,0.0,2.8169014084507,0.91549295774647,0.366197183098588,0.0,0.00085,25.0,"Snacks,Sweet snacks,Biscuits and cakes,Cakes"
41190052493,Arrabbiata Pasta Sauce,40.0,167.0,0.8,0.0,0.0,0.0,7.2,4.0,1.6,1.6,0.68,0.272,0.032,0.00086,2.0,"Condiments,Sauces,Pasta sauces,Tomato sauces,Arrabbiata sauces,Groceries"
0044622090438,Wheat Snack,429.0,1795.0,12.5,3.57,0.0,0.0,67.86,0.0,3.6,10.71,5.8025,2.321,0.0,0.00129,15.0,Snacks
70892210368,Lower sodium ham,107.0,448.0,3.57,0.0,0.0,0.036,0.0,0.0,0.0,17.86,1.4275,0.571,0.0,0.00129,2.0,"Meats and their products,Meats,Prepared meats"
41420112898,"Brach's, goodies roasted peanuts, maple nut",452.0,1891.0,21.43,4.76,0.0,0.0,64.29,50.0,2.4,9.52,0.4475,0.179,0.0,0.00086,18.0,Snacks
0891627002948,Chipotle chicken mac n' cheese,440.0,1841.0,20.0,10.0,0.0,0.031,45.0,5.0,3.0,19.0,1.9,0.76,0.088,0.00032,20.0,Frozen foods
0099482471330,Whole milk,62.0,259.0,3.33,1.88,0.0,0.015,4.58,4.58,0.0,3.33,0.125,0.05,0.125,0.0,0.0,"Dairies,Milks"
63211311112,Soup aux pois,68.0,284.0,2.0,0.8,0.0,0.002,9.6,1.2,3.2,3.2,0.8,0.32,0.008,0.00108,-1.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Meals,Soups,Reheatable soups,Vegetable soups,Reheatable vegetable soups,Split peas soup"
72261024118,Roasted deluxe mixed nuts with sea salt,607.0,2540.0,53.57,7.14,0.0,0.0,21.43,3.57,7.1,17.86,0.8475,0.339,0.143,0.00514,2.0,Snacks
5051379029043,"Fresh & easy, tilapia",89.0,372.0,0.89,0.0,0.0,0.049,0.0,0.0,0.0,17.86,0.09,0.036,0.0,0.00161,-4.0,"Seafood,Fishes and their products,Fishes,Frozen foods,Frozen seafood,Tilapia"
51933015005,Garbanzos Chick Peas,82.0,343.0,0.91,0.0,0.0,0.0,14.55,0.91,4.5,4.55,0.705,0.282,0.036,0.00131,-2.0,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Canned foods,Legumes,Canned plant-based foods,Canned legumes,Canned common beans"
0019722093207,Gravy & Chunk White Chicken,70.0,293.0,1.41,0.35,0.0,0.021,5.63,0.0,0.0,7.75,1.25,0.5,0.0,0.00025,1.0,"Canned foods,Meats and their products,Meats,Canned meats"
0628634201510,Lemon Sorbetto,79.1,331.0,0.0,0.0,0.0,0.0,19.8,19.2,0.0,0.0565,0.0141,0.00565,0.00565,0.0,4.0,"Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets,Sorbets"
0008004925015,Tri-color mozzarella & herb tortelloni,260.0,1088.0,4.72,2.76,0.0,0.028,40.94,0.79,2.4,12.6,0.63,0.252,0.157,0.00213,0.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas"
851267003002,"All Insane Cluster Of Almonds, Cashews And Sunflower Seeds Piled With Real Chunks Of Chocolate",529.0,2213.0,35.29,5.88,0.0,0.0,47.06,23.53,5.9,11.76,1.6175,0.647,0.118,0.00318,16.0,Snacks
78742196176,Cottage cheese,80.0,335.0,2.21,1.33,0.0,0.013,5.31,3.54,0.0,11.5,0.885,0.354,0.088,0.0,-1.0,"Dairies,Fermented foods,Fermented milk products,Cheeses"
73296002461,"Key food, string cheese sticks",286.0,1197.0,21.43,12.5,0.0,0.054,3.57,0.0,0.0,25.0,1.34,0.536,0.714,0.0,13.0,"Dairies,Fermented foods,Fermented milk products,Cheeses"
770981311333,Vanilla & chocolate cupcakes,403.0,1686.0,20.97,5.65,0.0,0.04,53.23,38.71,0.0,3.23,0.8475,0.339,0.016,0.00129,21.0,"Snacks,Sweet snacks,Biscuits and cakes,Cakes"
51933053700,Premium Pork Sausage,411.0,1720.0,35.71,12.5,0.0,0.107,0.0,0.0,0.0,23.21,2.2775,0.911,0.036,0.00129,25.0,"Meats and their products,Meats,Prepared meats,Sausages"
14321601686,"Whole foods market, rosemary garlic panko",318.0,1331.0,0.0,0.0,0.0,0.0,72.73,0.0,9.1,9.09,4.545,1.818,0.182,0.00327,8.0,Cooking helpers
78742253893,Dark sweet cherries,64.0,268.0,0.0,0.0,0.0,0.0,15.71,12.86,2.1,0.71,0.0,0.0,0.013,0.00071,0.0,Snacks
976923,Cookie Thins,464.0,1941.0,16.07,8.93,0.0,0.036,78.57,35.71,0.0,7.14,1.25,0.5,0.0,0.00257,25.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits"
79113462364,"Gk snacks, cashews halves pieces, honey",533.0,2230.0,40.0,6.67,0.0,0.0,40.0,20.0,3.3,13.33,0.75,0.3,0.067,0.0048,15.0,Snacks
790956403016,Cheese ups,429.0,1795.0,16.07,8.93,0.0,0.054,64.29,0.0,3.6,14.29,2.8575,1.143,0.714,0.0,20.0,Snacks
0040000502418,"Snickers, candy bars",474.0,1983.0,22.77,8.54,0.0,0.009,62.62,51.23,1.9,7.59,0.57,0.228,0.076,0.00068,24.0,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies"
24000223429,Fruit snack cup,45.0,188.0,0.0,0.0,0.0,0.0,11.11,9.6,0.5,0.51,0.0125,0.005,0.01,0.00018,0.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Canned foods,Canned plant-based foods,Fruits based foods,Canned fruits"
41380234449,"Lemon sandwich creme cookies, lemon",429.0,1795.0,17.14,7.14,0.0,0.0,68.57,37.14,0.0,2.86,0.6775,0.271,0.04,0.00286,23.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits"
747599618260,"Semi-sweet chocolate premium baking bar, semi-sweet chocolate",467.0,1954.0,33.33,20.0,0.0,0.0,60.0,46.67,6.7,6.67,0.0,0.0,0.0,0.0048,20.0,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Baking-decorations"
810174014525,"Radz, skate, candy + dispenser",350.0,1464.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0625,0.025,0.0,0.0,14.0,"Snacks,Sweet snacks,Confectioneries"
64777815588,Dried mango slices,360.0,1506.0,0.0,0.0,0.0,0.0,86.0,66.0,2.0,0.0,0.425,0.17,0.08,0.00072,12.0,Snacks
853547003047,Chocolate Coconut Peanut Butter,594.0,2485.0,50.0,18.75,0.0,0.0,28.12,15.62,6.2,18.75,0.3525,0.141,0.062,0.00338,9.0,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Fats,Spreads,Nuts and their products,Plant-based spreads,Vegetable fats,Oilseed purees,Legume butters,Nut butters,Peanut butters"
85239042038,Strawberry mango flavor fusion fruit strips,357.14285714286,1494.0,0.0,0.0,0.0,0.0,85.714285714286,71.428571428571,7.1428571428571,0.0,0.0,0.0,0.0,0.00071,4.0,"Snacks,Sweet snacks,Confectioneries,Fruit confectioneries"
11110790897,Danish,429.0,1795.0,23.21,12.5,0.0,0.018,50.0,23.21,1.8,5.36,0.9375,0.375,0.268,0.00193,23.0,"Snacks,Sweet snacks,Biscuits and cakes,Cakes"
5900352012469,Familijne Mleczne Milky Wafers,560.0,2343.0,32.0,12.0,6.0,0.0,64.0,32.0,0.0,8.0,0.4,0.16,0.16,0.0,24.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits"
25600003961,Butterscotch krimpets cakes total,421.05,1762.0,12.28,3.51,0.0,0.105,70.18,45.61,0.0,5.26,1.0249,0.40996,0.035,0.00126,22.0,"Snacks,Sweet snacks,Biscuits and cakes,Cakes"
817974020657,Veggie chips,500.0,2092.0,21.43,3.57,0.0,0.0,67.86,3.57,3.6,3.57,2.0525,0.821,0.261,0.00357,15.0,Snacks
5051379040116,Cranberry Stuffing Mix,393.0,1644.0,5.36,0.0,0.0,0.0,71.43,14.29,3.6,10.71,4.1075,1.643,0.071,0.00386,14.0,Stuffing
748924519375,Little fella devil's food cheesecake,354.0,1481.0,20.35,9.73,0.44,0.075,37.17,28.32,1.8,5.31,0.3975,0.159,0.035,0.00159,19.0,"Snacks,Sweet snacks,Biscuits and cakes,Cakes"
70038626435,Ckd shrimp ring-16 oz,70.0,293.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,15.79,0.7025,0.281,0.044,0.00088,-2.0,Seafood
29000012752,Dry roasted pistachios,577.0,2414.0,46.15,5.77,0.0,0.0,26.92,7.69,11.5,19.23,1.345,0.538,0.077,0.00415,3.0,Snacks
4131858096,Shredded parmesan cheese,393.0,1644.0,28.57,16.07,0.0,0.089,3.57,0.0,0.0,32.14,3.5725,1.429,1.071,0.00129,19.0,"Dairies,Fermented foods,Fermented milk products,Cheeses"
30243868709,Sunflower Nuts,606.0,2536.0,51.52,7.58,0.0,0.0,24.24,3.03,9.1,21.21,1.0225,0.409,0.061,0.00436,13.0,Snacks
05088809,"Blueberry flavor granola + yogurt bar, blueberry",423.0,1770.0,15.38,9.62,0.0,0.0,65.38,28.85,3.8,7.69,0.265,0.106,0.125,0.00192,17.0,Snacks
21908485942,Granola,411.0,1720.0,8.93,0.89,0.0,0.0,71.43,26.79,7.1,14.29,0.47,0.188,0.036,0.00193,7.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products"
22000018809,Summer splash fruit chews,409.0,1711.0,8.52,7.67,0.0,0.0,83.48,56.22,0.0,0.0,0.1275,0.051,0.034,0.00061,22.0,"Snacks,Sweet snacks,Confectioneries"
0019646001036,"Harmons, organic diced tomatoes in tomato juice",21.0,88.0,0.0,0.0,0.0,0.0,4.17,2.5,0.8,0.0,0.4575,0.183,0.017,0.0003,-3.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Vegetables,Tomatoes and their products,Tomatoes"
41188042703,"Furmano's, italian style cut green beans",17.0,71.0,0.0,0.0,0.0,0.0,3.33,1.67,1.7,0.83,0.6875,0.275,0.017,0.0003,2.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Canned foods,Vegetables based foods,Canned plant-based foods,Canned vegetables"
13951444229,Apple Butter,100.0,418.0,0.0,0.0,0.0,0.0,26.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Condiments,Groceries"
7113813260084,Organic jam,182.0,761.0,0.0,0.0,0.0,0.0,45.45,45.45,0.0,0.0,0.0,0.0,0.0,0.0,10.0,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Spreads,Plant-based spreads,Sweet spreads,Fruit and vegetable preserves"
66013592277,Grass-Fed Unsalted Butter,700.0,2930.0,80.0,50.0,3.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,"Dairies,Fats,Spreads,Spreadable fats,Animal fats,Milkfat,Dairy spread,Butters,Unsalted butters"
77958761109,New england clam chowder,115.0,481.0,7.8,4.13,0.0,0.03,6.88,1.83,0.5,4.59,0.6875,0.275,0.046,0.0005,6.0,"Meals,Soups"
74265022671,"Castania, Kri Kri Coated Peanuts",500.0,2092.0,30.36,5.36,0.0,0.0,42.86,0.0,3.6,17.86,0.125,0.05,0.0,0.0,6.0,Snacks
38000191756,Apple jacks,384.61538461538,1609.0,3.8461538461538,1.2820512820513,0.0,0.0,89.74358974359,41.025641025641,5.1282051282051,5.1282051282051,1.1538461538461,0.46153846153844,0.0,0.01241,14.0,"Meats and their products,Meats,Prepared meats"
41000006104,"Wish-bone, italian dressing",267.0,1117.0,23.33,3.33,0.0,0.0,13.33,13.33,0.0,0.0,2.8325,1.133,0.0,0.0,18.0,"Condiments,Sauces,Groceries"
882990151197,Cheesecake,270.0,1130.0,15.0,11.0,0.5,0.085,33.0,20.0,1.0,8.0,0.6,0.24,0.04,0.00108,18.0,"Snacks,Sweet snacks,Biscuits and cakes,Cakes,Cheesecakes"
75450093759,Shredded Low-Moisture Part-Skim Mozzarella Cheese,285.71,1195.0,21.43,10.71,0.0,0.071,3.57,0.0,0.0,25.0,1.6329,0.65316,0.714,0.0,15.0,"Dairies,Fermented foods,Fermented milk products,Cheeses"
72250000840,Devil's food cremes cookies,433.0,1812.0,16.67,8.33,0.0,0.0,63.33,36.67,0.0,3.33,0.625,0.25,0.0,0.0024,23.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits"
98009465098,Sugar Cookies,500.0,2092.0,20.0,11.67,0.0,0.0,66.67,30.0,0.0,3.33,0.25,0.1,0.067,0.0012,23.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits"
855987003274,Toffee chaos,464.0,1941.0,17.86,10.71,0.0,0.036,64.29,39.29,3.6,3.57,1.875,0.75,0.071,0.00129,28.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits"
667888033829,Sour Peach Slices,350.0,1460.0,0.0,0.0,0.0,0.0,82.5,72.5,0.0,2.5,0.0938,0.0375,0.0,0.0,14.0,"Snacks,Sweet snacks,Confectioneries,Candies"
37407020805,English muffin,231.0,967.0,0.0,0.0,0.0,0.0,46.15,2.56,2.6,7.69,1.795,0.718,0.015,0.00256,3.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads"
635078961122,Celebration picnic cake,500.0,2092.0,26.47,8.82,0.0,0.037,61.76,48.53,0.7,2.94,0.735,0.294,0.029,0.00106,27.0,"Snacks,Sweet snacks,Biscuits and cakes,Cakes"
737094207175,Whipped Light Cream,250.0,1050.0,25.0,16.7,0.0,0.0833,16.7,16.7,0.0,0.0,0.0,0.0,0.0667,0.0,16.0,"Dairies,Creams,Whipped creams"
0039045432699,Gourmet selection red baby beets,89.0,372.0,0.0,0.0,0.0,0.0,17.86,14.29,3.6,0.0,0.135,0.054,0.071,0.0,0.0,Salted-snacks
71314008662,New York Style Bagels,246.0,1029.0,0.88,0.0,0.0,0.0,49.12,5.26,3.5,8.77,0.8325,0.333,0.035,0.00316,-1.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads"
0040000527657,"Dark chocolate, milk chocolate truffles, dark chocolate, milk chocolate",600.0,2510.0,40.0,26.67,0.0,0.017,53.33,50.0,3.3,6.67,0.125,0.05,0.133,0.00133,24.0,"Snacks,Sweet snacks,Confectioneries"
14100047421,Pepperidge farm cookies toasted marshmallow,500.0,2092.0,26.92,15.38,0.0,0.019,61.54,34.62,0.0,3.85,0.385,0.154,0.077,0.00277,24.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits"
31493021708,"Organic whole wheat bread made with hungry hollow whole grain flour, whole wheat",233.0,975.0,2.33,0.0,0.0,0.0,41.86,9.3,4.7,9.3,0.7275,0.291,0.0,0.00251,-2.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads"
92825101376,American Pasteurized Process Cheese,368.0,1540.0,31.58,18.42,0.0,0.079,5.26,0.0,0.0,21.05,3.1575,1.263,0.526,0.0,19.0,"Dairies,Fermented foods,Fermented milk products,Cheeses"
698768864400,"Crazy About Cookies, Scoop & Bake Cookie Dough, Peanut Butter",429.0,1795.0,21.43,7.14,0.0,0.036,57.14,32.14,0.0,7.14,0.9825,0.393,0.0,0.00257,23.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pie dough"
4099100029253,Cauliflower crust pizza,390.0,1632.0,17.0,9.0,0.0,0.035,39.0,5.0,2.0,20.0,2.675,1.07,0.46,0.0015,20.0,"Meats and their products,Meals,Meats,Prepared meats,Pizzas pies and quiches,Pizzas,Cauliflower-crust-pizza"
41420143007,Organic Fruit Flavored Snacks,304.0,1272.0,0.0,0.0,0.0,0.0,73.91,47.83,0.0,4.35,0.1075,0.043,0.0,0.0,13.0,"Snacks,Sweet snacks,Confectioneries"
15400813983,Spirals & cheese dinner,357.0,1494.0,2.14,0.0,0.0,0.0,71.43,12.86,1.4,11.43,1.965,0.786,0.071,0.00429,13.0,"Meals,Pasta dishes"
0032100082945,Turtle creme pie,395.0,1653.0,24.19,16.94,0.0,0.008,41.13,28.23,2.4,2.42,0.745,0.298,0.032,0.00116,21.0,"Desserts,Frozen foods,Frozen desserts"
0728028270945,Hot sauce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,0.0,0.0,8.0,"Condiments,Sauces,Groceries"
0972524030552,"La preferida, imported green pigeon peas",64.0,268.0,0.0,0.0,0.0,0.0,14.4,0.8,4.0,4.0,0.98,0.392,0.016,0.00058,-2.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Canned foods,Vegetables based foods,Canned plant-based foods,Canned vegetables"
23204382161,Harvest cake bites,435.0,1820.0,26.09,15.22,0.0,0.022,56.52,47.83,1.1,0.0,0.5425,0.217,0.035,0.00157,26.0,"Snacks,Sweet snacks,Biscuits and cakes,Cakes"
49705409312,"Market basket, whole almonds",571.0,2389.0,50.0,3.57,0.0,0.0,21.43,3.57,10.7,21.43,0.0,0.0,0.286,0.00386,-5.0,"Plant-based foods and beverages,Plant-based foods,Snacks,Nuts and their products,Nuts,Almonds"
688267023897,Cut golden wax beans,11.0,46.0,0.0,0.0,0.0,0.0,2.64,0.44,0.9,0.44,0.605,0.242,0.009,0.00048,-3.0,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Canned foods,Legumes,Canned plant-based foods,Canned legumes,Canned common beans"
55653670209,Original Crackers,500.0,2090.0,19.4,8.33,0.0,0.0,66.7,5.56,5.56,11.1,2.08,0.833,0.0556,0.00556,19.0,"Snacks,Salty snacks,Sweet snacks,Appetizers,Biscuits and cakes,Crackers"
733147205198,Double chocolate chip cookies,452.0,1891.0,19.35,11.29,0.0,0.065,64.52,35.48,3.2,3.23,1.21,0.484,0.0,0.00348,24.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits"
0708756002025,Hummus,200.0,837.0,8.33,1.67,0.0,0.0,20.0,0.0,6.7,10.0,0.625,0.25,0.0,0.0024,-7.0,"Condiments,Sauces,Dips,Groceries"
85239814369,Raw Almonds,571.0,2389.0,50.0,3.57,0.0,0.0,21.43,3.57,10.7,21.43,0.0,0.0,0.286,0.00386,-5.0,Snacks
853959003376,Organic Butter Pecan Ice Cream,235.0,983.0,16.33,9.18,0.0,0.056,19.39,19.39,0.0,4.08,0.205,0.082,0.153,0.0,15.0,"Desserts,Frozen foods,Frozen desserts"
829462600111,Lightly Sweetened Flaxmilk,45.83,192.0,1.25,0.0,0.0,0.0,5.0,4.17,0.0,3.33,0.1111,0.04444,0.125,0.0,-2.0,"Plant-based foods and beverages,Beverages,Dairy substitutes,Milk substitutes,Plant-based beverages,Plant-based milk alternatives"
24000167044,"Del monte, fruit cocktail in heavy syrup",79.0,331.0,0.0,0.0,0.0,0.0,19.69,16.54,0.8,0.0,0.01,0.004,0.0,0.00028,2.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Canned foods,Canned plant-based foods,Fruits based foods,Canned fruits"
0731149356689,"Aqua star, smart seafood sautes, kung pao shrimp",66.0,276.0,1.76,0.22,0.0,0.044,7.05,3.96,1.3,6.17,0.9575,0.383,0.018,0.00048,0.0,Frozen foods
29435001697,Pizza squares,263.0,1100.0,9.21,3.29,0.0,0.013,34.21,1.32,1.3,9.21,1.3825,0.553,0.105,0.00355,11.0,"Meals,Pizzas pies and quiches,Pizzas"
884983000550,Mini semi sweet chocolate morsels,533.3333,2231.0,26.6667,16.6667,0.0,0.0,66.6667,53.3333,6.7,6.6667,0.0,0.0,0.067,0.00133,21.0,Baking-decorations
15400860499,"Alfredo sauce mix, alfredo",444.0,1858.0,27.78,11.11,0.0,0.0,44.44,22.22,0.0,11.11,7.7775,3.111,0.378,0.0,29.0,"Condiments,Groceries"
21130409488,Rich & creamy chocolate milk,92.0,385.0,3.75,2.08,0.0,0.017,11.25,10.42,0.0,3.75,0.2075,0.083,0.121,0.00042,3.0,"Dairies,Milks"
742365006760,Organic fat-free milk,38.0,159.0,0.0,0.0,0.0,0.002,5.42,5.0,0.0,3.75,0.14,0.056,0.125,0.0,-1.0,"Dairies,Milks"
852834002671,"Beanitos, Cheese Puffs, White Cheddar",404.0,1690.0,15.15,0.0,0.0,0.0,65.66,5.05,15.2,15.15,1.6425,0.657,0.202,0.00364,7.0,Snacks
42743300627,"El mexicano, marquez brothers, serenatas cookies",450.0,1883.0,13.33,4.33,2.33,0.0,73.33,6.67,3.3,6.67,0.95,0.38,0.1,0.0018,11.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits"
23896117935,Flavored popcorn,536.0,2243.0,35.71,5.36,0.0,0.0,46.43,3.57,7.1,10.71,1.965,0.786,0.143,0.00129,14.0,Snacks
73510006763,"Stella d'oro, cookies, viennese cinnamon",409.0,1711.0,11.36,4.55,0.0,0.068,72.73,31.82,4.5,4.55,0.795,0.318,0.0,0.00327,15.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits"
798304092349,"Farm to table, organic apple raisin oatmeal",400.0,1674.0,5.56,0.0,0.0,0.0,73.33,6.67,13.3,11.11,0.0,0.0,0.044,0.004,-5.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products"
813922021004,All Natural Tomato Sauce With Fresh Basil,78.0,326.0,6.25,1.25,0.0,0.0,5.0,3.75,1.2,1.25,0.9,0.36,0.038,0.00112,-2.0,"Condiments,Sauces,Groceries"
0782796028498,Spinach berry salad,79.0,331.0,4.71,0.26,0.0,0.0,8.38,5.24,1.6,2.09,0.2475,0.099,0.052,0.00141,-5.0,Salted-snacks
95248847012,"Arizona snack company, wasabi peas",429.0,1795.0,0.0,0.0,0.0,0.0,67.86,17.86,3.6,25.0,1.5175,0.607,0.071,0.00257,10.0,Snacks
0099482452711,Organic garbanzo beans,92.307692307692,386.0,1.5384615384615,0.0,0.0,0.0,15.384615384615,0.0,4.6153846153846,5.3846153846154,0.17307692307692,0.069230769230768,0.0,0.00108,-11.0,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Canned foods,Legumes,Canned plant-based foods,Canned legumes,Canned common beans"
